Wavelength, W/m2 
618.395, 0.0624 
618.743, 0.0636 
619.091, 0.0675 
619.438, 0.0689 
619.786, 0.0702 
620.134, 0.0724 
620.481, 0.0762 
620.829, 0.0774 
621.176, 0.0821 
621.523, 0.0845 
621.871, 0.0901 
622.218, 0.0883 
622.565, 0.0958 
622.912, 0.0961 
623.259, 0.1029 
623.607, 0.1031 
623.954, 0.1088 
624.301, 0.1092 
624.648, 0.1169 
624.994, 0.1200 
625.341, 0.1199 
625.688, 0.1264 
626.035, 0.1287 
626.382, 0.1307 
626.728, 0.1366 
627.075, 0.1341 
627.421, 0.1396 
627.768, 0.1423 
628.114, 0.1459 
628.461, 0.1459 
628.807, 0.1471 
629.154, 0.1479 
629.5, 0.1499 
629.846, 0.1481 
630.192, 0.1470 
630.538, 0.1442 
630.884, 0.1387 
631.231, 0.1378 
631.577, 0.1308 
631.922, 0.1256 
632.268, 0.1206 
632.614, 0.1159 
632.96, 0.1105 
633.306, 0.1013 
633.651, 0.0971 
633.997, 0.0902 
634.343, 0.0863 
634.688, 0.0789 
635.034, 0.0734 
635.379, 0.0680 
635.725, 0.0662 
636.07, 0.0600 
636.415, 0.0570 
636.761, 0.0534 
637.106, 0.0478 
637.451, 0.0485 
637.796, 0.0444 
638.141, 0.0406 
638.486, 0.0387 
638.831, 0.0375 
639.176, 0.0358 
639.521, 0.0323 
639.866, 0.0311 
640.211, 0.0305 
640.555, 0.0266 
640.9, 0.0266 
641.245, 0.0257 
641.589, 0.0250 
641.934, 0.0221 
642.278, 0.0219 
642.623, 0.0226 
642.967, 0.0211 
643.312, 0.0192 
643.656, 0.0197 
644, 0.0183 
644.344, 0.0188 
644.689, 0.0167 
645.033, 0.0161 
645.377, 0.0154 
645.721, 0.0152 
646.065, 0.0158 
646.409, 0.0139 
646.753, 0.0139 
647.096, 0.0139 
647.44, 0.0129 
647.784, 0.0134 
648.128, 0.0123 
648.471, 0.0110 
648.815, 0.0119 
649.158, 0.0111 
649.502, 0.0108 
649.845, 0.0095 
650.189, 0.0113 
650.532, 0.0097 
650.875, 0.0100 
651.218, 0.0104 
651.562, 0.0108 
651.905, 0.0097 
652.248, 0.0108 
652.591, 0.0105 
652.934, 0.0077 
653.277, 0.0088 
653.62, 0.0085 
653.963, 0.0089 
654.305, 0.0077 
654.648, 0.0103 
654.991, 0.0093 
655.334, 0.0093 
655.676, 0.0086 
656.019, 0.0074 
656.361, 0.0086 
656.704, 0.0095 
657.046, 0.0095 
657.389, 0.0085 
657.731, 0.0081 
658.073, 0.0090 
658.415, 0.0080 
658.757, 0.0086 
659.1, 0.0089 
659.442, 0.0078 
659.784, 0.0076 
660.126, 0.0077 
660.468, 0.0082 
660.809, 0.0083 
661.151, 0.0078 
661.493, 0.0093 
661.835, 0.0082 
662.177, 0.0083 
662.518, 0.0079 
662.86, 0.0088 
663.201, 0.0088 
663.543, 0.0079 
663.884, 0.0072 
664.226, 0.0088 
664.567, 0.0066 
664.908, 0.0079 
665.249, 0.0080 
665.591, 0.0067 
665.932, 0.0080 
666.273, 0.0078 
666.614, 0.0083 
666.955, 0.0088 
667.296, 0.0082 
667.637, 0.0062 
667.978, 0.0080 
668.318, 0.0081 
668.659, 0.0082 
669, 0.0086 
669.341, 0.0084 
669.681, 0.0079 
670.022, 0.0076 
670.362, 0.0087 
670.703, 0.0084 
671.043, 0.0086 
671.383, 0.0068 
671.724, 0.0079 
672.064, 0.0071 
672.404, 0.0087 
672.744, 0.0076 
673.085, 0.0093 
673.425, 0.0074 
673.765, 0.0078 
674.105, 0.0086 
674.444, 0.0078 
674.784, 0.0097 
675.124, 0.0098 
675.464, 0.0078 
675.804, 0.0078 
676.143, 0.0078 
676.483, 0.0069 
676.823, 0.0080 
677.162, 0.0089 
677.501, 0.0083 
677.841, 0.0092 
678.18, 0.0086 
678.52, 0.0077 
678.859, 0.0078 
679.198, 0.0071 
679.537, 0.0081 
679.876, 0.0086 
680.215, 0.0083 
680.555, 0.0090 
680.894, 0.0086 
681.232, 0.0084 
681.571, 0.0082 
681.91, 0.0087 
682.249, 0.0086 
682.588, 0.0087 
682.926, 0.0078 
683.265, 0.0091 
683.604, 0.0095 
683.942, 0.0090 
684.281, 0.0086 
684.619, 0.0071 
684.957, 0.0092 
685.296, 0.0075 
685.634, 0.0088 
685.972, 0.0098 
686.31, 0.0076 
686.649, 0.0093 
686.987, 0.0076 
687.325, 0.0078 
687.663, 0.0094 
688.001, 0.0074 
688.338, 0.0092 
688.676, 0.0072 
689.014, 0.0097 
689.352, 0.0088 
689.69, 0.0087 
690.027, 0.0089 
690.365, 0.0087 
690.702, 0.0087 
691.04, 0.0086 
